favorite_count,source,text,is_retweet,created_at,retweet_count
0,Twitter for iPhone,b'@SenJohnBarrasso @SenateGOP Vote Republican/GOP out they never cared about us in the first place when coronavirus first started and now they want to be more evil and get rid of mask mandates in republican states. Shystie SOBs https://t.co/GAbJHDM3FG',False,Thu Mar 04 12:00:55 +0000 2021,0
1,Twitter for iPhone,b'#Alcal\xc3\xa1laReal\nParte 5 marzo con las \xc3\xbaltimas incidencias #Covid19 https://t.co/my9WYQsmrH',False,Fri Mar 05 14:57:42 +0000 2021,0
2,ProPakistani,b'PCB Reveals the COVID-19 Test Results &amp; the Future of PSL 2021  https://t.co/lixSgoPnzb',False,Tue Mar 02 09:38:44 +0000 2021,0
1,Twitter for iPhone,b'@gricey88 @Happydays2025 @CarolineDennehy @fact_covid @UKCovid19Stats Just double checked and 25k is about right: https://t.co/YZOqG47UJx',False,Sun Mar 07 20:00:00 +0000 2021,0
0,Twitter Web App,b'@snow78399566 @Mike_Pence @charlipence Unrestricted Bioweapon\n#CCPVirus #DrLiMengYan1#Covid19 #TakeDownTheCCP  #COVID19 #WuhanVirus #\xe7\x88\x86\xe6\x96\x99\xe9\x9d\xa9\xe5\x91\xbd #\xe8\xb7\xaf\xe5\xbe\xb7\xe7\xa4\xbeLUDE #LudeMedia \nhttps://t.co/EBRquMSyEJ',False,Sun Mar 07 00:47:36 +0000 2021,0
0,Alertas COVID19,"b'Reporte de \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 #India 05/03/2021\nCasos nuevos: 16,838\nCasos totales: 11,173,761\nMuertes nuevas: 113\nMuertes totales: 157,548\nRecuperados nuevos: 13,819\nRecuperados totales: 10,839,894\n#COVID19 #QuedateEnCasa'",False,Fri Mar 05 18:02:14 +0000 2021,0
0,Twitter for Android,"b'@KDKA Really???? Your actually going down this road???? Very communistic supportive of Fauci who had a hand in releasing COVID-19 into the world. And if you read his PAPER ON THE SPANISH FLU, MORE PEOOLE DIED FROM BACTERIAL PNEUMONIA THAN THE FLU ITSELF, FROM WEARING MASKS.'",False,Fri Mar 05 19:06:22 +0000 2021,0
1,Twitter for Android,"b""@BillKristol It appears that killing Texas by privatizing utilities so they could ignore regulation was not nearly efficient for Governor Abbott. So he will allow Covid-19 complete freedom to prune the survivors! He and Florida's governor can compete &amp; the one killing the most runs for POTUS!""",False,Tue Mar 02 22:41:59 +0000 2021,1
2,Twitter for iPhone,b'Coronavirus\xc2\xa0: les cinq p\xc3\xa9ch\xc3\xa9s capitaux de la vaccination belge via @RTBF https://t.co/8DSp7kUad0',False,Mon Mar 01 11:25:56 +0000 2021,1
0,,b'#Covid19 bot \n#COVID19 last 5 days stats #Tamil Nadu\nConfirmed Cases trend\n24-Feb-21 - 463\n25-Feb-21 - 467\n26-Feb-21 - 481\n27-Feb-21 - 486\n28-Feb-21 - 479\n#CoronavirusPandemic #COVID19India #coronavirus #IndiaFightsCorona #StayHome #StaySafe https://t.co/9Dt1OzLktf',False,Tue Mar 02 03:47:42 +0000 2021,0
0,Twitter for iPhone,b'En la vida es importante saber lo que escuchamos y las referencias. Demasiada gente habla sin saber e influye en demasiados. https://t.co/tZWFCskej6',False,Wed Mar 03 17:01:54 +0000 2021,0
0,Twitter for iPhone,b'So basically Biden is thanking Trump? https://t.co/jWO7hMJ1VX',False,Wed Mar 03 01:45:19 +0000 2021,0
0,Twitter Web App,b'more good news https://t.co/wT3Pu4gbcU https://t.co/dfnwxQg3iR',False,Thu Mar 04 05:43:29 +0000 2021,0
7,Twitter for iPhone,b'*Broma pesada para Mexico* https://t.co/Nmh4KWpyrq',False,Mon Mar 01 15:10:00 +0000 2021,0
0,Twitter Web App,b'New York and New Jersey already won. https://t.co/ioQlg7RCCL',False,Thu Mar 04 22:44:15 +0000 2021,0
5,Twitter for iPhone,b'Maybe I won\xe2\x80\x99t come back home\xf0\x9f\xa4\xa0 https://t.co/Uy4q7XbnSQ',False,Tue Mar 02 21:37:50 +0000 2021,0
0,WordPress.com,"b'#Breaking: Thousands protest #coronavirus restrictions, vaccines in #Romanian\xc2\xa0capital https://t.co/19zd8gJjCn'",False,Sun Mar 07 23:49:35 +0000 2021,0
0,Twitter for iPhone,"b'@JaniceDean @nytimes @WSJ @bern_hogan @nypost  @rontkim  Let\xe2\x80\x99s see this chart, power point, after every single #Nursinghome death is counted. https://t.co/7WU1Vb8NtI'",False,Sun Mar 07 15:36:51 +0000 2021,0
0,Zift Platform,"b'How to Clean Xerox Printers and MFPs - Xerox https://t.co/c6qGDaPAR0 With public health concerns over Coronavirus (COVID-19), we are providing guidance on how to clean Xerox printers and maintain a healthy work environment. Learn more. https://t.co/b2lEuloTNQ'",False,Thu Mar 04 13:01:11 +0000 2021,0
16,Twitter for Android,"b'\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nNo 15 bucks\nNo Train money for Feinsteins hubby. \n\nSenate COVID-19 relief package includes checks, but drops minimum wage, transit projects https://t.co/o5tAG9mmk4'",False,Wed Mar 03 21:58:36 +0000 2021,7
0,Twitter for Android,"b'$2,000 Stimulus Check Every Month Until Covid-19 Over? https://t.co/opDY29PPlk'",False,Wed Mar 03 20:26:51 +0000 2021,0
1,Twitter for Android,"b'Why are my friends, Black and White,  ignoring a fabulous business opportunity which earns my 3 mentors $60,000 per month collectively and pulledvus our of poverty in 2O20.\nhttps://t.co/sZoadOAVrx https://t.co/2Bxdj1FKZE https://t.co/darNwECzW8'",False,Wed Mar 03 19:59:55 +0000 2021,0
0,Twitter for iPhone,b'New Yorkers must flash COVID-19 passport to enter venues under new program https://t.co/72iq5CVRf0',False,Wed Mar 03 23:27:34 +0000 2021,0
1,Twitter Web App,"b""Dallas County Judge Clay Jenkins in response to Abbott's bailing out on Texas. Besides rescinding the mask order, Texas is 48th from the bottom in vaccinating its citizens. This is shaping up into a hell of a legacy from Abbott. https://t.co/LOHPM7aLuz""",False,Tue Mar 02 21:53:29 +0000 2021,1
7,Twitter for Android,b'@fmwales No the unjustified excessive unscientific response to coronavirus turned our lives upside down.',False,Mon Mar 01 10:09:41 +0000 2021,0
0,Twitter for Android,"b'Here we go! The first of two season defining games in the space of a week.\n\nI feel the injuries, Covid-19 &amp; tiredness will finally catch up with us today, especially with Lazio having had a weeks rest\n\nJuve 0-2 Lazio https://t.co/LMcRdgqzyr'",False,Sat Mar 06 17:33:53 +0000 2021,0
0,Twitter for iPhone,"b'\xe2\x80\x9cQuejumbrosos, basta de lloriqueos por todos esos muertos por COVID!\xe2\x80\x9d https://t.co/8sSiV5s01o'",False,Fri Mar 05 18:06:50 +0000 2021,0
1,Hootsuite Inc.,"b'With the news reporting the possibility of COVID-19 remaining viable on surfaces such as money and phones, it\xe2\x80\x99s vital you use the correct wavelength and technology to ensure your safety. Get your own UV Sterilizer now at https://t.co/4NDo5rkreP https://t.co/beZosHsLN6'",False,Tue Mar 02 08:00:49 +0000 2021,0
0,WordPress.com,b'Reliable Cleaning &amp; Maid Service.\n\n#cleaning #clean #cleaningservice #housecleaning #homecleaning #residentialcleaning #cleanhouse #bathroom #kitchen #moving #realestate #money #today #family #love #orlando #florida #millenia #COVID19 #wednesday https://t.co/9UjK8Hl4d5',False,Wed Mar 03 21:01:15 +0000 2021,0
1,Twitter Web App,"b'todavia me acuerdo del ""festejo mi cumple el finde"", sigo esperando ese finde https://t.co/24fWPQOnV4'",False,Wed Mar 03 13:33:50 +0000 2021,0
2,TweetDeck,"b'Fact: Between January 2020 and January 2021, COVID-19 vaccines accounted for 70% of the annual vaccine deaths, even though these vaccines had only been available for less than two months!'",False,Tue Mar 02 14:52:00 +0000 2021,3
0,Twitter for Android,b'Canadian Government: Needing recognition of research and offer rehabilitation for Covid-19 Long Haulers - Sign the Petition! https://t.co/AdIuPYLhIt via @CdnChange',False,Mon Mar 01 23:56:39 +0000 2021,0
4,Twitter for Android,"b""Dr. Bonnie Henry, Premier John Horgan, Minister Adrian Dix and Dr. Penny Ballem talk about phase two in B.C.'s COVID-19 immunization plan during a press conference at Legislature\xc2\xa0in Victoria, B.C., on Monday, March 1, 2021. \xf0\x9f\x93\xb7 for @CdnPressNews https://t.co/jZ19EE1g1P""",False,Mon Mar 01 21:56:45 +0000 2021,0
0,Twitter for Android,"b'@StanysBujakera ,...les s\xc3\xa9quelles du cnpp associ\xc3\xa9es au coronavirus...'",False,Mon Mar 01 19:36:23 +0000 2021,0
1,Twitter Web App,b'Alberto Fujimori: TC declar\xc3\xb3 improcedente recurso que ped\xc3\xada su \xe2\x80\x9cinmediata liberaci\xc3\xb3n\xe2\x80\x9d por riesgo de #COVID19 https://t.co/wwayJqYsbw a trav\xc3\xa9s de @elcomercio_peru',False,Sat Mar 06 07:14:40 +0000 2021,1
6,Twitter Web App,b'#VaccineEquity must be at the center of our vaccine response. We cannot allow access to this life-saving tool to be dictated by wealth &amp; connections. \n \nOur #EssentialWorkers are disproportionately located in low-income communities. They deserve to be prioritized &amp; protected. https://t.co/wt8G9s3bhL',False,Wed Mar 03 17:27:09 +0000 2021,4
0,dlvr.it,b'COMIC: How One COVID-19 Nurse Navigates Anti-Mask Sentiment https://t.co/ZjOnPa1f70',False,Sun Mar 07 04:14:02 +0000 2021,0
0,Twitter for iPhone,b'What good does a prescription test do to identify the 1/3 of cases which are asymptomatic? \n\nEpic @FDA fail https://t.co/770hsDhKaS',False,Tue Mar 02 01:44:23 +0000 2021,0
21,Twitter for Android,b'CllrSallySmith presenting a motion to WBC in support of WASPI women who are suffering from injustices done to them by the Tories.  @WASPI_Campaign https://t.co/xusa00Vd7G',False,Sun Mar 07 08:43:09 +0000 2021,12
0,SocialFlow,"b'Officials say Montgomery County will receive about 1,600 doses of the Johnson &amp; Johnson COVID-19 vaccine this week. https://t.co/Lc4Ibaa38D'",False,Thu Mar 04 00:13:12 +0000 2021,0
30,Hootsuite Inc.,b'Berm\xc3\xbadez: Todos los peruanos ser\xc3\xa1n vacunados contra COVID-19 porque padr\xc3\xb3n es el de Reniec https://t.co/yr5cbcVGP4',False,Sat Mar 06 20:05:29 +0000 2021,8
0,Hootsuite Inc.,"b""Our CEO @tyagarajan talks to @AlexisTVNews of @YahooFinance about how we're using #AI and tech to help with the rollout of the #COVID19 vaccine &amp; the work we're doing with our clients to help them transform the way they work. https://t.co/1ydFOXVfC7""",False,Sat Mar 06 12:30:09 +0000 2021,0
25,Twitter for Android,"b""It's the first Friday of #springbreak2021 #Texas please be safe, have fun, please don't forget about #COVID19 and #DontDrinkAndDrive""",False,Fri Mar 05 12:04:31 +0000 2021,0
1,Twitter Web App,"b'44,546 persons receive COVID-19 vaccine\n#SLnews #COVID19Vaccine \nhttps://t.co/ImFf95B9RX'",False,Wed Mar 03 07:02:04 +0000 2021,0
1,Twitter Web App,b'legend https://t.co/1Ar2G7p542',False,Thu Mar 04 00:40:57 +0000 2021,0
0,Twitter for Android,"b'BMI, Age, and Gender Affect COVID-19 Vaccine Antibody Response https://t.co/Q0qenjDhJF via @medscape'",False,Thu Mar 04 16:18:11 +0000 2021,0
0,Twitter Web App,"b'@BacheCubano @daguitovaldes @ErichGarciaCruz @latiamaco Si veo alg\xc3\xban indicio de remontada contra el PSG, alg\xc3\xban \xc3\xa1pice de infladera en tal sentido, apago y dos metros de distancia, posible covid-19'",False,Fri Mar 05 03:30:01 +0000 2021,0
0,Twitter for Android,b'World leaders thank PM Narendra Modi as India sends COVID-19 vaccines to 47 countries\nhttps://t.co/PeUCe2W4ZQ via NaMo App https://t.co/MKzjWpS9TK',False,Sat Mar 06 03:12:21 +0000 2021,1
2,Twitter Web App,b'Aqu\xc3\xad pod\xc3\xa9is ver el congreso y las intervenciones completas de Paloma Biglino (minuto 2:18:20 aprox.) y @a_d_castrillo (minuto 2:54:50 aprox.) sobre los problemas que el COVID-19 ha tra\xc3\xaddo a la democracia espa\xc3\xb1ola. https://t.co/QLaEkfC5pW',False,Mon Mar 01 17:23:40 +0000 2021,1
1,Twitter Web App,b'From the NY Times: Texans are still dying of Covid 19 in significant numbers: The state reported an average of 227 Covid-19 deaths a day over the past week.',False,Tue Mar 02 21:24:12 +0000 2021,1
4,Twitter for iPhone,b'Non-BGYO related but this is really a great news! We deserve better! https://t.co/6m9VDdhB5K',False,Thu Mar 04 12:24:51 +0000 2021,0
0,WordPress.com,b'South Africa in African Union talks on COVID-19 shots for 10 million\xc2\xa0people https://t.co/bcARcKSzgx',False,Fri Mar 05 20:03:37 +0000 2021,0
0,Twitter for iPhone,b'LOOOL.... I don\xe2\x80\x99t think that\xe2\x80\x99s how that phrase works \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/GtqaV9mYd2',False,Sun Mar 07 17:52:35 +0000 2021,0
0,Buffer,"b""So Why are they (at @CBSSunday etc.) saying The #COVID19-Pandemic's Anniversary is NOW (rather than 'Back when it actually STARTED')? https://t.co/g8bb8dAa6V https://t.co/f8g3fIpr2t""",False,Mon Mar 01 14:51:49 +0000 2021,0
1,Twitter for Android,"b'3 fallecimientos y 598 casos nuevos de Coronavirus en 5478 an\xc3\xa1lisis procesados informa el Sinae este lunes 1 de marzo, Florida reporta 3 casos nuevos en la jornada. https://t.co/LIWJKYYW7i'",False,Mon Mar 01 22:38:37 +0000 2021,0
0,Twitter for iPhone,b'It took me all of one month to realize that Texas May not be the place for me. Between last week\xe2\x80\x99s snow storms and this... y\xe2\x80\x99all government officials do not care about you. https://t.co/C4mswsjAvr',False,Tue Mar 02 21:38:45 +0000 2021,0
0,Twitter for iPhone,b'I\xe2\x80\x99ll still be wearing my mask everywhere I go. I won\xe2\x80\x99t feel comfortable without one until COVID-19 is controlled and there are no more people dying from it.',False,Tue Mar 02 20:37:28 +0000 2021,0
14,Twitter Web App,b'Come work with us on #dataviz for communicating epidemiological models! Deadline March 24th. Reach out for any questions. https://t.co/mOEq8VVT0v',False,Fri Mar 05 10:17:41 +0000 2021,4
0,Hootsuite Inc.,"b'STIMULUS ELIGIBILITY LOWERED - @POTUS @JoeBiden &amp; moderate @SenateDems reach a deal on the Coronavirus Relief Bill that includes lowering eligibility limits for stimulus checks to $80K for single people, $160K for families.  #News12LI\n\nhttps://t.co/NudjePpyKb'",False,Thu Mar 04 04:00:35 +0000 2021,1
0,not one of the rebels,b'do you mean the rebels who are TEMPORARILY occupying the legal territories of the republic of china?\nhttps://t.co/3e4cHWuqjT',False,Sun Mar 07 09:12:39 +0000 2021,0
1,Twitter for iPhone,b'The fucking comments KILL me \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f I wonder if people during the plague bitched this much about going out and \xe2\x80\x9cliving their lives\xe2\x80\x9d lmfaoooo holy fucking christ I feel like I\xe2\x80\x99m in a fucking fever dream. https://t.co/pVv8A6PIlw',False,Wed Mar 03 00:04:03 +0000 2021,0
1,Twitter Web App,b'SD does not have the issues that other states have...other states where people actually live. Fewer than 1 million people in whole state. And they tragically get two Senators. #COVID19 SnowQueen Gov Handmaiden to #trump. @govkristinoem https://t.co/VIOjYXAT2j',False,Tue Mar 02 15:05:29 +0000 2021,0
1,Twitter Web App,"b'Bunny Wailer one of the founding member of The Wailers, which included #BobMarley and Peter Tosh. Marley died of cancer in May 11, 1981, while Tosh was killed at his St Andrew home. https://t.co/cYn9bN7h6X #Reggae #Jamaica #Music #Caribbean #COVID19'",False,Tue Mar 02 18:04:07 +0000 2021,1
0,Hootsuite Inc.,b'Have you registered for COVID-19 vaccine information? \n\nJCDH wants to help ease your concerns. Head to https://t.co/8UZDH2mhfZ right now &amp; register so you\xe2\x80\x99re up to date on our vaccination phases and how to make appointments!\n\n#BirminghamAL #COVID19vaccine',False,Mon Mar 01 12:00:46 +0000 2021,0
0,Twitter for iPhone,b'@BBCNews Great to see @DollyParton has had her vaccine. And released a song about it too. https://t.co/9VtftXXote',False,Wed Mar 03 06:56:24 +0000 2021,0
0,Twitter for iPad,"b'This Key Ingredient in Red Wine May Help Weaken COVID-19 Symptoms, Study Suggests | Eat This Not That https://t.co/Vzf7Gqx3HO'",False,Sat Mar 06 02:25:29 +0000 2021,0
0,Twitter Web App,"b""'When will it end?': How a changing virus is reshaping scientists\xe2\x80\x99 views on COVID-19 https://t.co/yhljrFHdpE""",False,Wed Mar 03 19:16:33 +0000 2021,0
1,IFTTT,"b'(BPRW) THE CONVERSATION: Between Us, About Us, A New Campaign By Black Health Care Workers for Black People about the COVID-19 Vaccines https://t.co/K7r8AhFSql'",False,Fri Mar 05 09:16:05 +0000 2021,0
0,Twitter for Android,b'@MrOlmos These parents have bets on the over of 1 million American deaths due to covid19.',False,Sun Mar 07 17:32:54 +0000 2021,0
0,Twitter for iPhone,b'If you say so \xf0\x9f\x91\x8d https://t.co/zmJWWkuuAx',False,Thu Mar 04 16:26:06 +0000 2021,0
0,Twitter Web App,"b""Looking at you @tatereeves @GregAbbott_TX \n#COVID19 \n\nOle' Miss is phasing out it's income tax, Texas has none.\nBoth states rely on SALES TAX REVENUES.\n\nDrink up! https://t.co/KkSAsnWxXs""",False,Wed Mar 03 00:36:53 +0000 2021,0
0,Twitter Web App,b'ALLOW RESIDENCE TO SELL THEIR SOLAR BATTERIES AND ELECTRICAL VEHICLE POWER TO THE UTILITY aka FEED IN TARIFF \nhttps://t.co/6KqZ7ZHKUS \n\nSOLAR + ELECTRIC VEHICLE + AC UNIT OR HEATER = SAVED LIFE WHEN GRID IS DOWN\n\n220 FEET OF SLR BY END OF 2023 ?\nhttps://t.co/Q3ShFKqQDJ https://t.co/f72yadA8Yv',False,Fri Mar 05 22:09:20 +0000 2021,0
1,Twitter for Android,"b""It's not covid but some stupid Khalistanis who are hell bent on creating problem and you are supporting them @capt_amarinder . These PPL including you don't deserve IPL. https://t.co/9dLXYQbXj4""",False,Wed Mar 03 06:58:03 +0000 2021,0
1,Twitter for Android,b'Will barricading of streets in Chennai be an effective way to control the spread of Covid-19?\n\n#COVID19 #COVID #coronavirus #Corona #Chennai #AIADMK #ADMK #DMK',False,Mon Mar 08 03:51:41 +0000 2021,1
0,Twitter Web App,"b'\xf0\x9f\x93\x85 Mi\xc3\xa9rcoles, 3 de marzo\n\nEn #Andaluc\xc3\xada se han registrado ya 8.539 muertos y 482.604  contagiados por #coronavirus tras registrarse 474 nuevos positivos y 69 nuevas muertes.\n\nM\xc3\xa1s informaci\xc3\xb3n en LA PLAGA \xf0\x9f\xa6\xa0\n\xe2\x98\x9e https://t.co/o5B8YYpVNO https://t.co/Z1yUeoeQPl'",False,Wed Mar 03 20:22:00 +0000 2021,0
45,Twitter for Android,b'She doing a whole lot while her cusband ailing https://t.co/USDonMFVCU',False,Tue Mar 02 16:23:48 +0000 2021,1
0,dlvr.it,b'New article: SARS CoV-2 Spike Protein in silico Interaction With ACE2 Receptors From Wild and Domestic Species https://t.co/z06kqVHMLT #coronavirus #COVID19 #2019ncov https://t.co/To9F97nAqL',False,Thu Mar 04 13:08:39 +0000 2021,0
2,Twitter for iPhone,b'I\xe2\x80\x99m fucking annoyed. https://t.co/W2JUbAeZVr',False,Tue Mar 02 21:16:01 +0000 2021,0
7,CEMD-AutoPost,b'Variante del Covid-19 en Brasil puede afectar al 61% de las personas recuperadas (+estudio) https://t.co/fUdS7nejAx  #NoPasaronNiPasaran https://t.co/xrLrJ774uu',False,Wed Mar 03 10:25:02 +0000 2021,51
0,Twitter Web App,"b'buen d\xc3\xada @FondesoCDMX! Realic\xc3\xa9 un registro con folio FONDESO/COVID19/120732. Al poco tiempo recib\xc3\xad un correo informando que como era solidario obligado, no pod\xc3\xada solicitar de nuevo. Ahora veo, tanto en redes como en una llamada telef\xc3\xb3nica que recib\xc3\xad, que lo pudo tramitar de nuevo'",False,Tue Mar 02 18:42:32 +0000 2021,0
